"","playerId","player","team","conference","category","statType","stat"
"1","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","YPC","4.4"
"2","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","REC","14"
"3","189195","Robby Parris","Notre Dame","FBS Independents","receiving","LONG","12"
"4","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","LONG","2"
"5","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","YDS","719"
"6","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YPC","7.4"
"7","174092","Pat Kuntz","Notre Dame","FBS Independents","interceptions","INT","1"
"8","237407","Kerry Neal","Notre Dame","FBS Independents","interceptions","YDS","2"
"9","189191","Eric Maust","Notre Dame","FBS Independents","rushing","CAR","1"
"10","189192","Raeshon McNeil","Notre Dame","FBS Independents","interceptions","TD","0"
"11","189177","Mike Anello","Notre Dame","FBS Independents","puntReturns","LONG","28"
"12","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","LONG","21"
"13","174085","David Grimes","Notre Dame","FBS Independents","receiving","YDS","321"
"14","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","AVG","32.5"
"15","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","NO","24"
"16","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","LONG","42"
"17","189204","Toryan Smith","Notre Dame","FBS Independents","puntReturns","YDS","14"
"18","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","ATT","440"
"19","237407","Kerry Neal","Notre Dame","FBS Independents","interceptions","TD","0"
"20","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","REC","48"
"21","389142","Armando Allen Jr.","Notre Dame","FBS Independents","puntReturns","NO","12"
"22","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","YDS","93"
"23","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","TD","0"
"24","476000","David Ruffer","Notre Dame","FBS Independents","kicking","PCT","0"
"25","184791","George West","Notre Dame","FBS Independents","puntReturns","AVG","1.5"
"26","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","CAR","134"
"27","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YDS","206"
"28","189192","Raeshon McNeil","Notre Dame","FBS Independents","puntReturns","AVG","3.0"
"29","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","FGM","14"
"30","189191","Eric Maust","Notre Dame","FBS Independents","punting","LONG","54"
"31","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","YDS","65"
"32","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","TD","4"
"33","174085","David Grimes","Notre Dame","FBS Independents","puntReturns","NO","6"
"34","174085","David Grimes","Notre Dame","FBS Independents","rushing","CAR","2"
"35","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","AVG","23.5"
"36","184791","George West","Notre Dame","FBS Independents","receiving","TD","0"
"37","476000","David Ruffer","Notre Dame","FBS Independents","kicking","PTS","0"
"38","174092","Pat Kuntz","Notre Dame","FBS Independents","interceptions","YDS","0"
"39","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","PCT","0.609"
"40","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","TD","0"
"41","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","TD","0"
"42","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","TD","0"
"43","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","CAR","4"
"44","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","YPR","15.0"
"45","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","PCT","0.583"
"46","476000","David Ruffer","Notre Dame","FBS Independents","kicking","LONG","0"
"47","174085","David Grimes","Notre Dame","FBS Independents","receiving","YPR","9.2"
"48","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","INT","17"
"49","189204","Toryan Smith","Notre Dame","FBS Independents","puntReturns","TD","1"
"50","389142","Armando Allen Jr.","Notre Dame","FBS Independents","puntReturns","TD","0"
"51","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","TD","0"
"52","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","LONG","41"
"53","189192","Raeshon McNeil","Notre Dame","FBS Independents","interceptions","AVG","23.5"
"54","184792","James Aldridge","Notre Dame","FBS Independents","receiving","LONG","6"
"55","389142","Armando Allen Jr.","Notre Dame","FBS Independents","puntReturns","LONG","22"
"56","476000","David Ruffer","Notre Dame","FBS Independents","kicking","XPM","0"
"57","174085","David Grimes","Notre Dame","FBS Independents","receiving","REC","35"
"58","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","TD","3"
"59","189177","Mike Anello","Notre Dame","FBS Independents","puntReturns","AVG","28.0"
"60","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","LONG","28"
"61","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","LONG","18"
"62","237421","Golden Tate","Notre Dame","FBS Independents","rushing","CAR","5"
"63","174100","Scott Smith","Notre Dame","FBS Independents","puntReturns","TD","0"
"64","184792","James Aldridge","Notre Dame","FBS Independents","receiving","YPR","0.3"
"65","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","INT","2"
"66","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","REC","50"
"67","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","ATT","5"
"68","174100","Scott Smith","Notre Dame","FBS Independents","puntReturns","LONG","6"
"69","184791","George West","Notre Dame","FBS Independents","puntReturns","TD","0"
"70","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","TD","1"
"71","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","YPR","6.5"
"72","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","LONG","10"
"73","184792","James Aldridge","Notre Dame","FBS Independents","rushing","CAR","91"
"74","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","YPC","0.3"
"75","189191","Eric Maust","Notre Dame","FBS Independents","punting","YDS","2218"
"76","184792","James Aldridge","Notre Dame","FBS Independents","receiving","TD","0"
"77","174092","Pat Kuntz","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"78","189192","Raeshon McNeil","Notre Dame","FBS Independents","interceptions","YDS","47"
"79","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","YPC","3.4"
"80","174085","David Grimes","Notre Dame","FBS Independents","rushing","LONG","10"
"81","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","XPA","39"
"82","189191","Eric Maust","Notre Dame","FBS Independents","rushing","YDS","-8"
"83","189191","Eric Maust","Notre Dame","FBS Independents","punting","YPP","41.1"
"84","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","FGA","24"
"85","184792","James Aldridge","Notre Dame","FBS Independents","receiving","YDS","1"
"86","174085","David Grimes","Notre Dame","FBS Independents","receiving","LONG","31"
"87","184791","George West","Notre Dame","FBS Independents","puntReturns","LONG","3"
"88","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","INT","2"
"89","237417","Harrison Smith","Notre Dame","FBS Independents","rushing","YPC","29.0"
"90","174085","David Grimes","Notre Dame","FBS Independents","receiving","TD","3"
"91","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","COMPLETIONS","3"
"92","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","REC","29"
"93","184792","James Aldridge","Notre Dame","FBS Independents","rushing","LONG","19"
"94","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","REC","20"
"95","189177","Mike Anello","Notre Dame","FBS Independents","puntReturns","YDS","28"
"96","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","CAR","1"
"97","174085","David Grimes","Notre Dame","FBS Independents","puntReturns","AVG","-0.7"
"98","174100","Scott Smith","Notre Dame","FBS Independents","puntReturns","NO","1"
"99","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YPC","-1.4"
"100","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YDS","-73"
"101","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","YDS","2"
"102","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","LONG","10"
"103","189192","Raeshon McNeil","Notre Dame","FBS Independents","interceptions","INT","2"
"104","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","AVG","14.3"
"105","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","YDS","1"
"106","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","TD","1"
"107","189195","Robby Parris","Notre Dame","FBS Independents","receiving","YDS","50"
"108","237421","Golden Tate","Notre Dame","FBS Independents","rushing","TD","1"
"109","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","INT","4"
"110","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","YDS","18"
"111","174100","Scott Smith","Notre Dame","FBS Independents","puntReturns","YDS","6"
"112","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","TD","25"
"113","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","CAR","21"
"114","237407","Kerry Neal","Notre Dame","FBS Independents","interceptions","AVG","2.0"
"115","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YPA","7.2"
"116","237417","Harrison Smith","Notre Dame","FBS Independents","rushing","LONG","35"
"117","189192","Raeshon McNeil","Notre Dame","FBS Independents","puntReturns","LONG","3"
"118","189177","Mike Anello","Notre Dame","FBS Independents","puntReturns","NO","1"
"119","189191","Eric Maust","Notre Dame","FBS Independents","punting","TB","0"
"120","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","YPR","6.6"
"121","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","TD","0"
"122","389142","Armando Allen Jr.","Notre Dame","FBS Independents","puntReturns","YDS","66"
"123","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","YDS","47"
"124","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","LONG","48"
"125","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YDS","3172"
"126","189191","Eric Maust","Notre Dame","FBS Independents","punting","In 20","0"
"127","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","YDS","116"
"128","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","XPM","39"
"129","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","PCT","0.600"
"130","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","YPA","3.6"
"131","237417","Harrison Smith","Notre Dame","FBS Independents","rushing","YDS","58"
"132","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","COMPLETIONS","268"
"133","174092","Pat Kuntz","Notre Dame","FBS Independents","interceptions","TD","0"
"134","189191","Eric Maust","Notre Dame","FBS Independents","rushing","YPC","-8.0"
"135","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","AVG","5.0"
"136","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","YDS","382"
"137","476000","David Ruffer","Notre Dame","FBS Independents","kicking","FGA","0"
"138","174085","David Grimes","Notre Dame","FBS Independents","puntReturns","YDS","-4"
"139","189192","Raeshon McNeil","Notre Dame","FBS Independents","puntReturns","YDS","3"
"140","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YDS","37"
"141","237407","Kerry Neal","Notre Dame","FBS Independents","interceptions","INT","1"
"142","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","LONG","4"
"143","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","LONG","29"
"144","184792","James Aldridge","Notre Dame","FBS Independents","rushing","YPC","3.9"
"145","184791","George West","Notre Dame","FBS Independents","puntReturns","NO","2"
"146","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","YDS","90"
"147","237421","Golden Tate","Notre Dame","FBS Independents","rushing","LONG","24"
"148","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","YDS","57"
"149","189177","Mike Anello","Notre Dame","FBS Independents","puntReturns","TD","0"
"150","184792","James Aldridge","Notre Dame","FBS Independents","rushing","TD","3"
"151","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","TD","2"
"152","174085","David Grimes","Notre Dame","FBS Independents","rushing","TD","0"
"153","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","TD","0"
"154","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","AVG","4.8"
"155","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","YPR","3.0"
"156","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","CAR","112"
"157","476000","David Ruffer","Notre Dame","FBS Independents","kicking","XPA","1"
"158","174085","David Grimes","Notre Dame","FBS Independents","puntReturns","TD","0"
"159","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","INT","0"
"160","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","REC","2"
"161","237421","Golden Tate","Notre Dame","FBS Independents","receiving","YPR","18.6"
"162","174100","Scott Smith","Notre Dame","FBS Independents","puntReturns","AVG","6.0"
"163","184792","James Aldridge","Notre Dame","FBS Independents","rushing","YDS","357"
"164","189195","Robby Parris","Notre Dame","FBS Independents","receiving","YPR","5.6"
"165","174085","David Grimes","Notre Dame","FBS Independents","rushing","YPC","7.5"
"166","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","LONG","51"
"167","189191","Eric Maust","Notre Dame","FBS Independents","rushing","LONG","0"
"168","184791","George West","Notre Dame","FBS Independents","receiving","LONG","6"
"169","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","YDS","340"
"170","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","YDS","585"
"171","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","PTS","81"
"172","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","YPC","2.0"
"173","189195","Robby Parris","Notre Dame","FBS Independents","receiving","REC","9"
"174","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","YDS","13"
"175","189204","Toryan Smith","Notre Dame","FBS Independents","puntReturns","LONG","14"
"176","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","TD","0"
"177","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","YDS","6"
"178","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","YPC","4.3"
"179","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","LONG","19"
"180","237417","Harrison Smith","Notre Dame","FBS Independents","rushing","CAR","2"
"181","389142","Armando Allen Jr.","Notre Dame","FBS Independents","puntReturns","AVG","5.5"
"182","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","YPR","11.7"
"183","184791","George West","Notre Dame","FBS Independents","puntReturns","YDS","3"
"184","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","YPR","7.1"
"185","237421","Golden Tate","Notre Dame","FBS Independents","receiving","YDS","1080"
"186","237417","Harrison Smith","Notre Dame","FBS Independents","rushing","TD","0"
"187","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","LONG","15"
"188","189192","Raeshon McNeil","Notre Dame","FBS Independents","puntReturns","TD","0"
"189","184791","George West","Notre Dame","FBS Independents","receiving","YPR","6.0"
"190","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","REC","2"
"191","189204","Toryan Smith","Notre Dame","FBS Independents","puntReturns","AVG","14.0"
"192","189191","Eric Maust","Notre Dame","FBS Independents","punting","NO","54"
"193","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","YDS","10"
"194","189191","Eric Maust","Notre Dame","FBS Independents","rushing","TD","0"
"195","184792","James Aldridge","Notre Dame","FBS Independents","receiving","REC","3"
"196","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","CAR","54"
"197","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","INT","2"
"198","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","LONG","2"
"199","174085","David Grimes","Notre Dame","FBS Independents","rushing","YDS","15"
"200","476000","David Ruffer","Notre Dame","FBS Independents","kicking","FGM","0"
"201","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","TD","7"
"202","189195","Robby Parris","Notre Dame","FBS Independents","receiving","TD","0"
"203","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","TD","0"
"204","184791","George West","Notre Dame","FBS Independents","receiving","YDS","6"
"205","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YPR","10.3"
"206","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","TD","0"
"207","237421","Golden Tate","Notre Dame","FBS Independents","receiving","LONG","69"
"208","174085","David Grimes","Notre Dame","FBS Independents","puntReturns","LONG","0"
"209","237421","Golden Tate","Notre Dame","FBS Independents","receiving","REC","58"
"210","189204","Toryan Smith","Notre Dame","FBS Independents","puntReturns","NO","1"
"211","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","YDS","355"
"212","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","TD","0"
"213","184791","George West","Notre Dame","FBS Independents","receiving","REC","1"
"214","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","TD","0"
"215","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","TD","2"
"216","237421","Golden Tate","Notre Dame","FBS Independents","receiving","TD","10"
"217","189192","Raeshon McNeil","Notre Dame","FBS Independents","puntReturns","NO","1"
